date,open,high,low,close,volume,symbol,rsi,macd,adx,adp,adm,dri,dlogri,avgtr,donch_hband,donch_lband,vwap
29/12/2022,9.745,10.96,7.85,9.61,87097994,sol,24.0133844,-1.188479625,39.61146087,7.595572893,40.75230436,-1.385325808,-1.395010998,1.084757715,14.96,7.85,10.7288646
30/12/2022,9.61,10.3,8.965,9.875,80758213.5,sol,27.40589988,-1.212128062,41.68060637,6.938697997,37.22799276,2.757544225,2.72020878,1.102632164,14.96,7.85,10.3315448
31/12/2022,9.875,10.195,9.64,9.965,27761934.1,sol,28.5722608,-1.209663127,43.60195577,6.680056236,35.84030971,0.911392405,0.907264288,1.063515581,14.96,7.85,10.24542593
01/01/2023,9.965,10.07,9.68,9.98,19359942.6,sol,28.77765177,-1.192749994,45.38606592,6.496792734,34.85705142,0.150526844,0.150413666,1.015407325,14.96,7.85,10.19043797
02/01/2023,9.98,12.12,9.79,11.26,36398964.9,sol,43.66442508,-1.06379811,43.75529812,18.72207986,29.62747513,12.8256513,12.06735324,1.109306802,14.96,7.85,10.22486987
03/01/2023,11.26,13.91,10.965,13.335,91572373.5,sol,58.72557504,-0.78511731,40.80708145,25.85460742,24.60312217,18.42806394,16.91355349,1.240427744,14.52,7.85,10.70114722
04/01/2023,13.335,14.2,12.805,13.41,79760067.6,sol,59.15067216,-0.55184754,38.30917497,25.45124288,22.64420461,0.562429696,0.560853966,1.25146862,14.2,7.85,11.10664582
05/01/2023,13.41,13.79,12.925,13.425,36838100.2,sol,59.24108797,-0.361600883,35.98969039,24.16635939,21.50103196,0.111856823,0.11179431,1.223863718,14.2,7.85,11.24766166
06/01/2023,13.425,13.58,12.64,13.485,40338483.5,sol,59.62603902,-0.203640101,33.5505454,22.81822542,21.99295558,0.446927374,0.44593162,1.203587739,14.2,7.85,11.37808937
07/01/2023,13.485,13.485,13.005,13.085,12481076.4,sol,55.83970056,-0.109469801,31.28562506,22.13905469,21.33834851,-2.966258806,-3.011142061,1.1519029,14.2,7.85,11.41638347
08/01/2023,13.085,15.155,12.825,14.455,35581119.5,sol,64.22014903,0.074845617,30.61377875,28.80867029,18.46524349,10.47000382,9.957383949,1.236052693,15.155,7.85,11.57538562
09/01/2023,14.455,17.5,14.26,16.25,78646590.3,sol,71.77735876,0.361590226,31.30616155,36.11936251,15.3667743,12.4178485,11.70525333,1.379191786,17.5,7.85,12.08821448
10/01/2023,16.25,16.73,15.555,16.195,35586742.3,sol,71.28056402,0.577739532,31.94908844,33.89788325,14.42165877,-0.338461538,-0.339035615,1.364606659,17.5,7.85,12.31556733
11/01/2023,16.195,16.6,15.27,16.37,30893733.2,sol,71.94590732,0.754463466,32.22360066,31.53372816,14.91034499,1.080580426,1.074783876,1.362134754,17.5,7.85,12.61857016
12/01/2023,16.37,17.035,15.38,16.585,40023269.9,sol,72.78024003,0.901475512,32.70889858,31.08501521,13.63590768,1.313378131,1.304828102,1.383053701,17.5,7.85,13.27278128
13/01/2023,16.585,18.685,16.225,18.28,38630620.5,sol,78.26763237,1.14159634,33.90119179,35.41633351,11.99477171,10.22007838,9.730889363,1.459978436,18.685,7.85,14.03393432
14/01/2023,18.28,24.85,18.19,24.28,85698294.6,sol,87.71146232,1.795348027,36.4777467,50.26154814,8.879091649,32.82275711,28.38454002,1.831408548,24.85,7.85,15.29445757
15/01/2023,24.28,25.205,21.97,22.9,40831814.9,sol,79.1880538,2.177001366,38.92300733,45.56182461,7.816948917,-5.68369028,-5.851605563,1.93166508,25.205,7.85,15.92890418
16/01/2023,22.9,25.06,22.23,23.59,38973156.5,sol,80.22289647,2.506251118,41.19360649,40.94720947,7.02522885,3.013100437,2.968598286,1.99583186,25.205,7.85,16.62489705
17/01/2023,23.59,23.985,22.66,22.85,24762120.4,sol,75.86601052,2.676617719,43.30202,38.95771829,6.683895924,-3.136922425,-3.187177608,1.947915299,25.205,7.85,17.46167167
18/01/2023,22.85,23.67,20.27,20.8,45282462.8,sol,65.28770553,2.616060296,43.17040535,34.34619823,14.2135929,-8.971553611,-9.399813063,2.051635635,25.205,8.965,18.32509813
19/01/2023,20.8,21.87,20.4,21.415,29124386.5,sol,66.7840166,2.587862198,43.04819176,32.55207462,13.4711252,2.956730769,2.913862436,2.010090232,25.205,9.64,18.7874734
20/01/2023,21.415,25.945,20.92,25.52,37558015.7,sol,74.64151915,2.863742751,43.99296897,40.38120687,11.29844511,19.16880691,17.53708474,2.22544093,25.945,9.68,19.52704861
21/01/2023,25.52,26.66,24.185,24.565,36149214.7,sol,70.46526066,2.971070903,45.01280336,39.47552875,10.40804558,-3.742163009,-3.813979286,2.243266578,26.66,9.79,19.99858297
22/01/2023,24.565,25.485,23.45,24.195,20157551.4,sol,68.85779013,2.991785883,45.4160772,36.90055376,12.08509279,-1.50620802,-1.517666538,2.228390394,26.66,10.965,20.50780386
23/01/2023,24.195,24.965,23.68,24.345,17352518.7,sol,69.16489563,2.985886954,45.79054577,35.33325391,11.57179523,0.619962802,0.618048939,2.161005365,26.66,12.64,21.31503358
24/01/2023,24.345,25.31,22.175,22.775,17989720.9,sol,62.24591518,2.821995919,45.03516572,31.7861329,15.22947929,-6.448962826,-6.666304649,2.230576411,26.66,12.64,21.75465773
25/01/2023,22.775,25.475,22.22,24.54,23199418.6,sol,66.32442187,2.802229485,44.38907661,29.08978768,13.69248334,7.749725576,7.464099614,2.303749524,26.66,12.64,22.21704269
26/01/2023,24.54,25.27,23.67,24.345,16405176.4,sol,65.48275782,2.739253168,43.78913672,27.61449416,12.99806673,-0.794621027,-0.797794965,2.253481701,26.66,12.825,22.79266982
27/01/2023,24.345,25.02,23.265,24.445,12614067.1,sol,65.72298292,2.666673397,42.91227924,26.0536882,13.56773637,0.410761963,0.40992064,2.217875865,26.66,12.825,23.27210009
28/01/2023,24.445,25.3,23.7,24.01,10265051.9,sol,63.64787746,2.544718608,42.21508797,25.60397321,12.85440497,-1.779505011,-1.79552858,2.173741875,26.66,14.26,23.49396474
29/01/2023,24.01,26.84,23.705,26.08,19074933.7,sol,68.71061794,2.585298548,42.16033246,27.95258681,11.5707516,8.621407747,8.269832683,2.24240317,26.84,15.27,23.62178606
30/01/2023,26.08,26.34,22.955,23.965,21592123,sol,59.58034765,2.418911907,41.49199456,25.04446042,12.67207747,-8.109662577,-8.457430445,2.324017229,26.84,15.27,23.67319947
31/01/2023,23.965,24.505,23.49,23.905,10034720,sol,59.33945205,2.256199731,40.87139509,24.23042308,12.26018821,-0.250365116,-0.250679053,2.230515998,26.84,15.38,23.72221774
01/02/2023,23.905,25.235,22.47,25.015,19098352.1,sol,62.37061557,2.191554012,39.46109026,22.12105551,14.40429761,4.643380046,4.538800286,2.268693427,26.84,16.225,24.0900363
02/02/2023,25.015,26.19,24,24.315,15403628.9,sol,59.36504661,2.060090226,38.61029698,23.60623257,13.40864076,-2.798321007,-2.838220108,2.263072468,26.84,18.19,24.43247897
03/02/2023,24.315,25.08,24.01,24.69,10809653.5,sol,60.46419213,1.963529252,37.82027465,22.77780634,12.93808411,1.542257866,1.53048595,2.177853006,26.84,20.27,24.48509576
04/02/2023,24.69,24.95,24.14,24.32,4324495.9,sol,58.77490867,1.835983996,37.08668248,22.14426585,12.57822504,-1.498582422,-1.509924626,2.08014922,26.84,20.27,24.37691096
05/02/2023,24.32,24.46,22.975,23.46,9672538.3,sol,54.93323175,1.646528493,35.39986708,20.99152273,16.00731112,-3.536184211,-3.600221387,2.037638561,26.84,20.27,24.34225158
06/02/2023,23.46,23.715,22.47,22.645,9169864.2,sol,51.49794782,1.414316593,33.43637404,20.04920785,17.10958863,-3.473998295,-3.535776622,1.981021521,26.84,20.27,24.27906572
07/02/2023,22.645,23.96,22.53,23.825,9965580.7,sol,55.80707505,1.310397678,31.77733043,19.89579122,16.20952392,5.210863325,5.079637253,1.941662841,26.84,20.4,24.31599094
08/02/2023,23.825,24.235,22.775,23.215,8504437.7,sol,53.17689956,1.165385449,30.42465003,19.83782263,15.32321414,-2.560335782,-2.593682807,1.907258352,26.84,20.92,24.30352532
09/02/2023,23.215,23.35,19.98,20.485,15655368.4,sol,43.33365488,0.820713356,29.29105479,17.46413248,23.4136083,-11.75963816,-12.51057105,2.011739899,26.84,19.98,24.02250019
10/02/2023,20.485,21.175,19.64,20.085,12643359.3,sol,42.10389706,0.509409427,28.42655362,16.495922,23.3435449,-1.952648279,-1.971964319,1.977687049,26.84,19.64,23.7396028
11/02/2023,20.085,20.895,20.08,20.785,4913272.5,sol,45.04316204,0.315545557,27.62380254,15.98907145,22.6262956,3.485187951,3.425830489,1.894637974,26.84,19.64,23.61306744
12/02/2023,20.785,22.5,20.605,21.49,10436817.6,sol,47.91135414,0.216301266,25.6698017,20.89762056,21.00984491,3.391869136,3.335613795,1.894663833,26.84,19.64,23.25238698
13/02/2023,21.49,21.595,19.725,20.75,13897252.4,sol,45.24229375,0.077049456,24.41499036,19.42299336,22.8479744,-3.443462075,-3.504146398,1.892902131,26.84,19.64,22.85879582
14/02/2023,20.75,22.375,20.65,21.835,16000341.1,sol,49.66953885,0.053623686,22.71118464,21.11272851,21.35125307,5.228915663,5.096794026,1.880909121,26.84,19.64,22.6660276
15/02/2023,21.835,23.99,21.44,23.865,11729191.9,sol,56.72012606,0.196596387,22.01568805,25.09996145,19.33488169,9.297000229,8.889876352,1.928701327,26.84,19.64,22.50283053
16/02/2023,23.865,24.18,22.205,22.255,13751566.3,sol,50.65884797,0.177938574,21.47410092,23.9696638,17.92308691,-6.746281165,-6.984624799,1.932008375,26.84,19.64,22.29990953
17/02/2023,22.255,23.56,22.03,23.16,8677439,sol,53.65677243,0.233486571,20.837475,22.59334333,17.55071273,4.06650191,3.985995024,1.903293491,26.84,19.64,22.16974316
18/02/2023,23.16,23.94,22.93,23.47,5498733.4,sol,54.67271442,0.29907561,20.47645793,23.18282152,16.86239111,1.33851468,1.329635716,1.839486813,26.34,19.64,22.15030341
19/02/2023,23.47,25.69,23.21,24.845,15819849.3,sol,58.96924431,0.456741375,21.07067881,27.63495421,15.27794794,5.858542821,5.693351519,1.885237755,26.19,19.64,22.30436178
20/02/2023,24.845,27.155,24.09,26.295,20369494.8,sol,62.95688163,0.69073317,22.24430096,29.87622869,13.57966499,5.836184343,5.672228199,1.969506487,27.155,19.64,22.69930167
21/02/2023,26.295,26.655,24.485,24.99,15027627.4,sol,57.5371056,0.762085907,23.33409295,27.54194534,12.5186614,-4.962920707,-5.090306219,1.983827452,27.155,19.64,22.88938183
22/02/2023,24.99,25.265,23.215,24.17,15555295.9,sol,54.36984188,0.743891204,23.27089681,25.51387492,16.15866241,-3.281312525,-3.336355013,1.988554063,27.155,19.64,22.97957692
23/02/2023,24.17,24.7,23.59,23.92,8833821.2,sol,53.40462279,0.701215682,23.21221469,24.46346181,15.49340592,-1.034340091,-1.039726563,1.925800201,27.155,19.64,23.18962436
24/02/2023,23.92,24.125,22.436,23.063,11647682.1,sol,50.11986589,0.591424709,22.25309058,22.91735478,18.83236312,-3.58277592,-3.64853273,1.908885901,27.155,19.64,23.40308241
25/02/2023,23.063,23.334,21.393,22.358,11823936.4,sol,47.52995533,0.442426942,20.68192963,21.25485941,21.36432135,-3.056844296,-3.104540293,1.911179765,27.155,19.64,23.41159412
26/02/2023,22.358,23.521,22.198,23.244,7816977.7,sol,50.95966666,0.39132696,19.31057588,20.89487555,20.28419933,3.962787369,3.886283536,1.869166925,27.155,19.64,23.50400955
27/02/2023,23.244,23.404,22.311,22.672,8503602.5,sol,48.74443981,0.301202166,18.03717596,19.99546054,19.41107074,-2.460850112,-2.491635126,1.81372643,27.155,19.64,23.69741767
28/02/2023,22.672,22.742,21.733,21.882,7326253.2,sol,45.7842249,0.164139125,17.06740131,19.17490271,20.965288,-3.484474241,-3.546630189,1.756245971,27.155,19.64,23.83090275
01/03/2023,21.882,22.919,21.642,22.515,6982895,sol,48.48384646,0.105378747,16.02551866,18.89340714,19.85476647,2.892788593,2.85173727,1.722014116,27.155,19.64,23.82019434
02/03/2023,22.515,22.664,21.653,21.988,6209046.4,sol,46.41181038,0.016100631,15.0580562,18.07701681,18.99683548,-2.340661781,-2.368490376,1.671227393,27.155,19.725,23.83524322
03/03/2023,21.988,22,20.277,21.406,10128177.5,sol,44.16692356,-0.100457445,15.1760355,16.7487402,23.46903677,-2.646898308,-2.682559344,1.674925437,27.155,19.725,23.7135678
04/03/2023,21.406,21.62,20.193,20.98,6463583.9,sol,42.54480074,-0.224615966,15.34211294,15.71859407,22.38760571,-1.990096235,-2.010165359,1.657216477,27.155,19.725,23.60526059
05/03/2023,20.98,21.72,20.822,20.965,6613770.3,sol,42.48563163,-0.320528016,15.39532394,15.53521774,21.49177484,-0.071496663,-0.071522235,1.602986728,27.155,20.193,23.38503038
06/03/2023,20.965,21.18,20.451,20.618,7846525.7,sol,41.06290621,-0.419700955,15.71970574,15.01012203,22.48550015,-1.655139518,-1.668989995,1.540559105,27.155,20.193,22.84350131
07/03/2023,20.618,20.954,19.689,20.238,12768774.3,sol,39.50282925,-0.522931025,16.54776409,14.11835212,24.7283726,-1.843049762,-1.860245537,1.520876312,27.155,19.689,22.29397174
08/03/2023,20.238,20.387,18.066,18.41,19165814.9,sol,33.00643672,-0.743673319,18.22241204,12.63509512,29.47686006,-9.032513094,-9.466803006,1.578028004,27.155,18.066,21.58319926
09/03/2023,18.41,18.776,16.666,17.318,25937696,sol,29.84853765,-0.995255762,20.37518276,11.45671722,32.91579982,-5.931558935,-6.114757222,1.616026004,27.155,16.666,20.74137916
10/03/2023,17.318,18.355,15.985,18.163,31982191.1,sol,35.02866182,-1.11361516,22.62529646,10.29528224,32.49188407,4.879316318,4.764013474,1.669881289,27.155,15.985,19.96078453
11/03/2023,18.163,18.879,16.931,18.068,22074596.2,sol,34.71826799,-1.201234459,24.1353686,11.66255335,29.81632743,-0.523041348,-0.524413997,1.689746911,27.155,15.985,19.55721906
12/03/2023,18.068,20.591,17.702,20.196,18804156,sol,46.21519613,-1.08643779,23.91328948,17.19475838,26.3507507,11.77772858,11.13421472,1.775407846,26.655,15.985,19.41068028
13/03/2023,20.196,21.399,18.836,20.402,22414423.2,sol,47.18487677,-0.967683274,23.06379958,18.62709475,23.71704254,1.020003961,1.014837026,1.831664429,25.265,15.985,19.35784666
14/03/2023,20.402,22.137,19.751,20.871,22406562.2,sol,49.42067433,-0.826201152,21.7292738,19.74764434,21.55696748,2.298794236,2.272770035,1.871259826,24.7,15.985,19.42502695
15/03/2023,20.871,21.481,18.681,19.243,18378415.2,sol,42.66844429,-0.835806884,21.1473947,17.70928136,23.27634526,-7.800297063,-8.121327737,1.93759841,24.125,15.985,19.36636076
16/03/2023,19.243,19.915,18.87,19.674,10599899.2,sol,44.81797545,-0.79942611,20.60707839,17.0038474,22.3491521,2.239775503,2.215060885,1.873841381,23.521,15.985,19.29966733
17/03/2023,19.674,21.707,19.408,21.601,14783218.7,sol,53.25639889,-0.608091589,19.44267462,22.2594264,20.42181723,9.794652841,9.344164282,1.904209854,23.521,15.985,19.31719063
18/03/2023,21.601,23.047,21.055,21.213,15048774.4,sol,51.54715864,-0.482207373,19.13077109,25.61158305,18.90087382,-1.796213138,-1.812540862,1.910480579,23.404,15.985,19.42371483
19/03/2023,21.213,22.447,21.209,21.871,9242035.1,sol,54.22997715,-0.325594869,18.84114638,24.39555027,18.00346416,3.101871494,3.054735709,1.862446251,23.047,15.985,19.46670512
20/03/2023,21.871,23.918,21.347,22.122,23722537.9,sol,55.24790713,-0.17915949,19.33248981,27.54604372,16.27523171,1.147638425,1.14110301,1.913057234,23.918,15.985,19.69487749
21/03/2023,22.122,23.343,21.511,22.534,15918071,sol,56.94073037,-0.029523116,19.78873727,25.65611653,15.15859212,1.862399421,1.845269126,1.907267431,23.918,15.985,19.82949845
22/03/2023,22.534,23.086,20.916,21.403,17339417.8,sol,51.21364068,-0.002172418,19.71373011,23.59140845,16.14529234,-5.019082276,-5.149418062,1.926034043,23.918,15.985,20.0192216
23/03/2023,21.403,22.746,21.077,22.17,10318341.8,sol,54.55207225,0.080466135,19.6440806,22.11713548,15.13634164,3.583609774,3.520892451,1.907674469,23.918,15.985,20.34925468
24/03/2023,22.17,22.267,20.272,20.66,10797208.7,sol,47.64036387,0.023838606,18.89963466,20.47040784,17.01368569,-6.811005864,-7.054055994,1.913912007,23.918,15.985,20.77555131
25/03/2023,20.66,20.969,20.077,20.408,5501801.4,sol,46.5796968,-0.040901921,18.04858545,19.76192587,17.18145104,-1.219748306,-1.227248285,1.840918292,23.918,15.985,21.05689621
26/03/2023,20.408,21.14,20.275,20.942,4690400.8,sol,49.16262613,-0.048560147,17.38438837,19.76216518,16.58210465,2.616620933,2.582973103,1.771209842,23.918,15.985,21.19645048
27/03/2023,20.942,20.987,19.308,19.893,9135542,sol,44.60052354,-0.137687701,16.32227334,18.41907509,19.36937057,-5.009072677,-5.138880081,1.764623425,23.918,15.985,21.2587272
28/03/2023,19.893,20.89,19.595,20.442,7766796.3,sol,47.35397304,-0.162153019,15.33602367,17.43485395,18.3343705,2.759764741,2.722369685,1.731078895,23.918,15.985,21.26000197
29/03/2023,20.442,21.556,20.419,21.093,8501900,sol,50.49596712,-0.127541481,14.6205173,19.41347247,17.45259069,3.1846199,3.134962398,1.688644688,23.918,15.985,21.41171101
30/03/2023,21.093,21.671,20.141,20.543,10455839.7,sol,47.89521891,-0.142845359,13.70628716,18.14858315,17.4993294,-2.607500119,-2.642098157,1.677312925,23.918,16.931,21.4966017
31/03/2023,20.543,21.499,20.011,21.164,8020430,sol,50.96602444,-0.103669248,12.73772393,16.98922141,16.93954903,3.022927518,2.978137473,1.663790573,23.918,17.702,21.52144102
01/04/2023,21.164,21.352,20.718,21.076,4605780.2,sol,50.51172449,-0.078814241,11.83834379,16.50541276,16.45715491,-0.415800416,-0.416667269,1.590234103,23.918,18.681,21.48073945
02/04/2023,21.076,21.313,20.207,20.515,5524840.8,sol,47.59884057,-0.103194914,11.48128862,15.66722229,17.96770734,-2.661795407,-2.697862645,1.555645953,23.918,18.681,21.42610074
03/04/2023,20.515,20.992,19.962,20.447,11151541.4,sol,47.24320835,-0.126545071,11.38108101,14.9079442,18.24969808,-0.331464782,-0.332015343,1.518099814,23.918,18.681,21.15416606
04/04/2023,20.447,21.262,20.284,20.913,7384144.4,sol,50.00019537,-0.106223456,10.97646443,15.50756049,17.38801951,2.279062943,2.253480271,1.479521255,23.918,18.87,20.96192221
05/04/2023,20.913,21.353,20.56,20.976,7064196.6,sol,50.37774337,-0.084065798,10.49368293,15.34789947,16.69950633,0.301248028,0.300795185,1.430484023,23.918,19.308,20.83071749
06/04/2023,20.976,20.998,20.392,20.61,5006669.8,sol,48.10515539,-0.094944376,10.23296077,14.86353922,17.04738663,-1.744851259,-1.760253212,1.371592307,23.918,19.308,20.70892331
07/04/2023,20.61,20.766,20.218,20.445,3795116.4,sol,47.0741707,-0.115547884,10.18830584,14.42035121,17.4858307,-0.800582242,-0.803804109,1.312764285,23.918,19.308,20.66083511
08/04/2023,20.445,20.727,19.84,20.031,4273634.2,sol,44.49728483,-0.16339909,10.56596342,13.70788548,18.72741417,-2.024944974,-2.045728027,1.28235255,23.918,19.308,20.65053445
09/04/2023,20.031,20.44,19.86,20.277,3469879.3,sol,46.37570838,-0.179403321,10.91664546,13.24699824,18.09776008,1.228096451,1.220616524,1.232184511,23.343,19.308,20.62740828
10/04/2023,20.277,20.948,20.074,20.891,4850210.1,sol,50.84713473,-0.14091771,10.48442642,15.5688783,17.16139559,3.02806135,2.983120543,1.206599903,23.086,19.308,20.6841071
11/04/2023,20.891,23.703,20.816,22.999,27696199,sol,62.42993117,0.059000279,12.00379606,27.98233582,14.49378745,10.09046958,9.613229251,1.326628482,23.703,19.308,21.16150161
12/04/2023,22.999,24.473,22.31,23.801,39212342.5,sol,65.73793889,0.278936022,13.87828451,28.83112057,12.87856836,3.487108135,3.427685988,1.386369304,24.473,19.308,21.82093437
13/04/2023,23.801,25.298,23.63,24.441,18751386.1,sol,68.14812106,0.499125723,16.05509846,30.57862139,11.78762991,2.688962649,2.65344534,1.406485783,25.298,19.308,22.22044632
14/04/2023,24.441,25.539,23.734,24.726,18317352.3,sol,69.18759025,0.688686022,18.19635387,29.03081295,10.72852601,1.166073401,1.159327159,1.434951084,25.539,19.308,22.56471136
15/04/2023,24.726,24.815,23.806,24.067,7135681.3,sol,63.98765435,0.776783852,20.18466246,27.54113447,10.17800563,-2.665210709,-2.701371403,1.404526006,25.539,19.308,22.67997392
16/04/2023,24.067,25.54,23.832,25.361,10460083,sol,68.9261865,0.940179202,22.39809408,28.81623583,9.307360334,5.376656833,5.237095342,1.42620272,25.54,19.595,22.88401843
17/04/2023,25.361,26.049,24.274,24.592,18642661.4,sol,63.36493876,0.996136479,24.68770316,28.80398819,8.494165752,-3.032214818,-3.079137417,1.451116812,26.049,19.84,23.25816909
18/04/2023,24.592,25.465,23.98,24.848,9478639.3,sol,64.39484844,1.04904732,26.37127852,26.70202581,9.319058185,1.040988939,1.035607961,1.453537039,26.049,19.84,23.43937542
19/04/2023,24.848,24.997,21.759,22.669,16662986.7,sol,51.20073145,0.904723366,25.329233,22.79576251,17.9901095,-8.76931745,-9.177891402,1.580998679,26.049,19.84,23.50612747
20/04/2023,22.669,23.168,21.577,22.183,12946502,sol,48.79910855,0.742569575,24.19194938,21.15793347,17.51945053,-2.143896952,-2.167212262,1.581713059,26.049,19.84,23.49959654
21/04/2023,22.183,22.397,20.92,21.251,9495546.2,sol,44.48938531,0.532716096,22.53957538,19.73999776,19.32639658,-4.201415498,-4.292227668,1.574233555,26.049,19.84,23.463357
22/04/2023,21.251,21.989,21.046,21.794,4684934.4,sol,47.40385796,0.405546378,21.0052281,18.87047298,18.47509048,2.555173874,2.523074947,1.529145444,26.049,19.84,23.48944575
23/04/2023,21.794,22.248,20.912,21.473,8034907.3,sol,45.87062382,0.275683535,19.81872273,18.90295244,17.3116284,-1.472882445,-1.483837057,1.515349341,26.049,19.84,23.469151
24/04/2023,21.473,22.01,20.988,21.387,9082950.7,sol,45.4465187,0.163937051,18.71696774,17.97064644,16.45780755,-0.400502957,-0.401307118,1.480110102,26.049,19.84,23.44778091
25/04/2023,21.387,21.954,20.723,21.92,9568036.8,sol,48.61732024,0.117036676,17.40709273,16.89007787,16.76262913,2.49216814,2.461620128,1.462316524,26.049,19.84,23.48808079
26/04/2023,21.92,22.967,20.259,21.262,19532130.8,sol,45.1299742,0.026467589,17.16350688,19.44838782,14.6725214,-3.001824818,-3.047802021,1.551293915,26.049,19.84,23.25384259
27/04/2023,21.262,22.529,21.163,22.321,11640490.1,sol,51.19736598,0.03968591,16.93732002,18.21462017,13.74172537,4.980716772,4.860649751,1.538058635,26.049,19.84,23.0299615
28/04/2023,22.321,23.512,22.158,23.334,12302712.4,sol,56.18802475,0.130399,17.54635601,21.66387889,12.87018556,4.538327136,4.438358502,1.52491159,26.049,19.86,22.84002893
29/04/2023,23.334,23.89,22.849,23.174,8895912.6,sol,55.22737682,0.187220948,18.3904722,22.39467262,12.22805955,-0.685694694,-0.688056383,1.490346476,26.049,20.074,22.80420365
30/04/2023,23.174,23.999,22.664,22.728,9673254.6,sol,52.53126498,0.194027649,18.9262954,20.95104134,12.3331099,-1.92457064,-1.943331602,1.479250299,26.049,20.259,22.68665924
01/05/2023,22.728,22.88,21.517,21.948,10785550.5,sol,48.10797892,0.13492717,18.05730319,19.56436056,17.08660693,-3.43189018,-3.492162536,1.470946707,26.049,20.259,22.36748902
02/05/2023,21.948,22.382,21.73,22.245,6313973.9,sol,49.83991539,0.110778053,17.25038185,18.91928294,16.52322599,1.353198469,1.344124506,1.412450513,26.049,20.259,22.20515916
03/05/2023,22.245,22.295,21.224,22.228,10671382.3,sol,49.73758768,0.089239251,16.08546535,17.87658745,18.21642146,-0.076421668,-0.076450884,1.388061191,26.049,20.259,22.07500167
04/05/2023,22.228,22.486,21.614,21.739,6563155.4,sol,46.76341108,0.032338602,15.074672,18.06222226,17.37670633,-2.199928019,-2.224487294,1.351199677,26.049,20.259,22.04674383
05/05/2023,21.739,23.074,21.473,22.808,9169624.7,sol,53.33309617,0.072666144,14.74061676,19.62130883,15.92521712,4.917429505,4.800346914,1.369042557,26.049,20.259,22.11020754
06/05/2023,22.808,23.236,21.536,21.913,7583498.4,sol,47.99307562,0.032037682,14.59021891,18.74139201,14.53669064,-3.924061733,-4.00312836,1.392682375,26.049,20.259,22.13338637
07/05/2023,21.913,22.78,21.636,21.656,6088576.7,sol,46.55170233,-0.020660262,14.45056378,17.62755253,13.6727452,-1.172819787,-1.17975157,1.374919348,25.465,20.259,22.16288476
08/05/2023,21.656,21.815,19.91,20.62,11377126.4,sol,41.18236722,-0.144356254,14.41275626,15.92976347,21.08230987,-4.783893609,-4.902107372,1.412782252,24.997,19.91,22.09621237
09/05/2023,20.62,20.986,20.397,20.65,5294859,sol,41.39317147,-0.23723082,14.37764927,15.43477286,20.42721256,0.145489816,0.145384082,1.353940662,23.999,19.91,22.0806428
10/05/2023,20.65,21.299,19.743,20.908,10908301.6,sol,43.27604622,-0.286711113,14.92228512,14.18112041,22.18191612,1.249394673,1.241654144,1.368373472,23.999,19.743,22.04774726
11/05/2023,20.908,20.923,19.64,20.165,7726825.1,sol,39.35479507,-0.381481015,15.51533979,13.22712945,21.22975922,-3.553663669,-3.618343253,1.362275367,23.999,19.64,21.93877551
12/05/2023,20.165,20.933,19.787,20.896,8763989,sol,44.66699695,-0.393070187,16.05163297,12.47624878,19.9394619,3.625092983,3.560932477,1.346827126,23.999,19.64,21.72726056
13/05/2023,20.896,21.279,20.763,20.841,4088399.1,sol,44.35220522,-0.402058054,16.04469667,14.03866998,19.36864894,-0.26320827,-0.263555272,1.287482332,23.999,19.64,21.57803439
14/05/2023,20.841,21.278,20.62,20.918,4057069.3,sol,44.93727408,-0.398375522,16.18795824,13.507638,19.45806572,0.369464037,0.368783195,1.242519308,23.999,19.64,21.41705654
15/05/2023,20.918,21.517,20.591,20.982,6123249.6,sol,45.45063484,-0.385845043,15.9587769,14.17466143,18.40306065,0.305956592,0.305489498,1.219910786,23.999,19.64,21.32254928
16/05/2023,20.982,21.125,20.421,20.663,5040331.4,sol,43.28446549,-0.397077914,15.9439772,13.57217047,18.64723649,-1.520350777,-1.532026603,1.183060016,23.999,19.64,21.24538158
17/05/2023,20.663,21.218,20.416,21.05,6059845.3,sol,46.60896128,-0.370481698,15.77792094,13.47422817,17.72304375,1.872912936,1.855589885,1.155841443,23.999,19.64,21.15151583
18/05/2023,21.05,21.108,20.062,20.325,5461187.3,sol,41.67992097,-0.40325695,16.05695428,12.59729335,18.77218266,-3.444180523,-3.504890469,1.147995626,23.999,19.64,21.06165084
19/05/2023,20.325,20.592,20.211,20.347,2434663.3,sol,41.88077572,-0.422585061,16.31605668,12.28369736,18.30486948,0.108241082,0.108182544,1.093210224,23.999,19.64,20.90345145
20/05/2023,20.347,20.361,20.086,20.266,1624751.3,sol,41.31657281,-0.439373921,16.71699996,12.05051734,18.82024869,-0.398093085,-0.398887585,1.034766636,23.236,19.64,20.77259804
21/05/2023,20.266,20.381,19.308,19.605,3902941,sol,36.94284218,-0.500249821,17.9691958,11.16031182,22.78623884,-3.261620448,-3.315996928,1.037497591,23.236,19.308,20.63317419
22/05/2023,19.605,20.039,19.263,19.509,4913146.2,sol,36.34114115,-0.549901882,19.17766016,10.5531382,21.8620512,-0.489671002,-0.490873819,1.018819192,23.236,19.263,20.54485511
23/05/2023,19.509,20.164,19.398,20.021,5877289.8,sol,41.78685628,-0.541693076,20.02722108,10.86834815,20.66679389,2.62442975,2.590582513,1.000760678,23.236,19.263,20.48351046
